Client_ID,churn_probability,expected_value_remaining,priority_score,risk_tier,value_tier,segment,recommended_action
7469-LKBCI,0.01791097,454.79999999999995,8.145909326523542,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8091-TTVAX,0.073393464,1404.8999999999999,103.11047769784926,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5129-JLPIS,0.23415363,2532.0,592.8769869804382,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3655-SNQYZ,0.1744109,339.75,59.25610141083598,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8191-XWSZG,0.05387341,413.0,22.249717745929956,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9959-WOFKT,0.012808137,106.7,1.3666281796991826,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4183-MYFRB,0.7253339,2161.2,1567.5916874885559,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1680-VDCWW,0.01729892,475.20000000000005,8.220446822047235,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3638-WEABW,0.33414522,838.6,280.2141799271107,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6322-HRPFA,0.03426603,1370.8,46.97187194079161,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6865-JZNKO,0.52225065,1327.1999999999998,693.1310657501219,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5248-YGIJN,0.0040710135,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3841-NFECX,0.10144866,96.35,9.774578639492391,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4929-XIHVW,0.55774206,2292.0,1278.3447997570038,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6827-IEAUQ,0.03403704,1587.6000000000001,54.037202614545826,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7310-EGVHZ,0.6208847,484.79999999999995,301.0049105644226,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3413-BMNZE,0.9386255,1086.0,1019.347308754921,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
6234-RAAPL,0.32586896,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6572-ADKRS,0.39785403,1795.1999999999998,714.2275548934936,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8865-TNMNX,0.10990886,1189.1999999999998,130.70361209213732,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9489-DEDVP,0.10511642,138.4,14.548112457990648,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9867-JCZSP,0.015629675,498.0,7.783578269183636,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4671-VJLCL,0.03240989,718.65,23.291368516534565,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4080-IIARD,0.7669575,1828.8000000000002,1402.6119152069093,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
3714-NTNFO,0.46302453,1943.5,899.8881679028273,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5948-UJZLF,0.73456824,1182.0,868.2596576213837,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
7639-LIAYI,0.008794064,1595.0,14.026531605049968,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2954-PIBKO,0.021955179,192.45000000000002,4.225274208281189,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8012-SOUDQ,0.1982172,2166.0,429.33845141530037,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6575-SUVOI,0.37456635,1668.0,624.7766658067703,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4667-QONEA,0.046156697,898.1999999999999,41.457945223152635,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8769-KKTPH,0.24514142,896.85,219.85507964640857,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5067-XJQFU,0.7172936,650.7,466.7429586052895,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3957-SQXML,0.008093056,598.8,4.8461220938712355,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5954-BDFSG,0.18476152,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0434-CSFON,0.39611715,2412.0,955.4345676898956,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1215-FIGMP,0.20568272,1078.8000000000002,221.8905234217644,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0526-SXDJP,0.5997173,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0557-ASKVU,0.040137976,1305.6,52.40414199829101,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5122-CYFXA,0.9307954,1807.1999999999998,1682.1333954334257,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8627-ZYGSZ,0.5840537,1893.6000000000001,1105.9640772342682,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3410-YOQBQ,0.053851746,1900.8000000000002,102.36139883995057,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3170-NMYVV,0.017767262,443.29999999999995,7.876227117702364,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7410-OIEDU,0.8012885,1916.3999999999999,1535.5892536640167,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
2273-QCKXA,0.54876024,1177.1999999999998,646.000549006462,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0731-EBJQB,0.006455769,408.0,2.633953683078289,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1891-QRQSA,0.27065167,892.8,241.63780946731566,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8028-PNXHQ,0.0040493193,242.5,0.9819599322509021,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5630-AHZIL,0.8227025,1548.0,1273.5435118675232,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
2673-CXQEU,0.67040795,1768.0,1185.2812571525574,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6416-JNVRK,0.29349306,1335.6,391.9893339514732,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5590-ZSKRV,0.61689335,1311.6,809.1173192739486,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0191-ZHSKZ,0.018203221,1794.0,32.656578943133354,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3887-PBQAO,0.010022632,621.5999999999999,6.230067955702542,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8108-UXRQN,0.7385446,1213.1999999999998,896.0022884845732,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9919-YLNNG,0.53847104,2491.2,1341.4390625953674,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0318-ZOPWS,0.02070834,463.45,9.597279843408614,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4445-ZJNMU,0.5018426,2383.2,1195.991327190399,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4808-YNLEU,0.18790339,1491.6,280.27669553160666,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1862-QRWPE,0.0032251582,495.59999999999997,1.5983884046785533,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2796-NNUFI,0.0069155814,478.79999999999995,3.311180380359292,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3016-KSVCP,0.57853746,810.0,468.615345954895,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4767-HZZHQ,0.844535,1969.1999999999998,1663.0583085536955,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
2424-WVHPL,0.9571161,1792.8000000000002,1715.9177925109866,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7233-PAHHL,0.04469071,504.0,22.52411761879921,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6067-NGCEU,0.4324224,777.35,336.14355226755146,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9848-JQJTX,0.14065287,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9803-FTJCG,0.14055409,66.85,9.396040607243776,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3212-KXOCR,0.05229641,420.0,21.964492723345757,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6380-ARCEH,0.783122,484.79999999999995,379.6575470924377,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3679-XASPY,0.69241625,466.79999999999995,323.2199058294296,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
7123-WQUHX,0.34711978,2280.0,791.4330947399139,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5386-THSLQ,0.37679917,273.29999999999995,102.97921212315558,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
